CHAN_SEQ,PU_GAP,AREAKM,SINUOUS,URBWT,AGWT,WATWT,WETWT,DARWT,DARRT
40613,rockr4020,4.3893,1.169,8.960426492,77.6706992,0,0.205044084,-3.5345,6.9563
40614,rockr4021,2.0736,1.129,7.421875,88.62847222,0,0.173611111,-5.299,7.8408
40615,rockr4022,6.1308,1.15,2.701115678,93.80504991,0,0.33763946,7.3224,8.9155
40616,rockr4023,57.9618,1.036,3.709512127,86.08583584,0,0.509300953,-3.3045,4.7664
40617,rockr4024,1.1187,1.153,2.011263073,96.21882542,0,0.402252615,-0.6138,5.5614
40618,rockr4025,7.9488,1.047,4.540307971,85.04302536,0,0.147192029,-4.4888,12.4461
40619,rockr4026,2.1753,1.068,4.468349193,89.11874224,0,0,-12.5569,17.5255
40620,rockr4027,64.1268,1.005,3.611126705,86.80177399,0,0.513669792,-2.2859,5.0419
40621,rockr4028,3.2292,1.038,4.264214047,82.72017837,0,0,-4.6901,11.356
40622,rockr4029,12.3579,1.014,5.061539582,80.87539145,0.080110698,0.101959071,-6.7324,7.5336
37130,rockr403,0.3132,1.082,2.298850575,38.50574713,20.40229885,38.79310345,32.5259,66.3559
40623,rockr4030,2.2356,1.132,3.904991948,90.49919485,0,0.603864734,-98.564,261.2835
40624,rockr4031,2.3112,1.134,2.998442368,96.72897196,0,0,-8.3875,44.9699
40625,rockr4032,5.0454,1.036,5.815198002,81.41277203,0.196218337,0.24973243,-7.1284,4.461
40626,rockr4033,1014.8328,1.743,5.131288622,86.11332823,0.061103662,0.260466552,-8.8287,6.3662
40627,rockr4034,2.817,1.123,10.38338658,65.59105431,0,1.373801917,-5.6856,5.1972
40628,rockr4035,3.4938,1.684,3.374549201,77.69191139,0,2.524471922,-149.2937,217.8967
40629,rockr4036,1.8621,1.074,1.739971,86.46689222,0,0,-1.7777,5.742
40630,rockr4037,48.2913,1.018,6.152039808,87.61205435,0.041001174,0.948618074,-3.64,4.6328
40631,rockr4038,7.9371,1.059,5.363419889,79.58952262,0.124730695,0.158748157,-7.7477,5.3047
40632,rockr4039,2.718,1.384,3.907284768,79.40397351,0,0.728476821,-185.3467,132.849
37131,rockr404,108.7668,1.014,4.740509052,72.86763976,1.044252474,6.886936087,-68.6993,87.0248
40633,rockr4040,7.8894,1.067,7.597535934,82.47775496,0,0.228154232,-4.3471,7.1851
40634,rockr4041,1.8423,1.092,6.448461163,85.73522228,0,0,-3.6908,9.1828
40635,rockr4042,9.4248,1.146,5.977845684,93.60198625,0,0,-2.9931,4.7476
40636,rockr4043,24.4521,1.074,4.159151975,85.26997681,0,0.997460341,-91.3355,177.2311
40637,rockr4044,10.3518,1.154,4.425317336,86.21978786,0,0.113023822,-6.1206,13.9761
40638,rockr4045,1067.1678,2.062,5.262190257,73.56187096,0.216067239,0.735067156,-11.1254,9.4269
40639,rockr4046,36.2232,1.04,8.773106738,70.94017094,0.019876764,1.895746372,-69.1473,113.8983
40640,rockr4047,5.346,1.289,3.265993266,95.77441077,0,0,-3.3214,5.2335
40641,rockr4048,1016.3043,1.218,5.125718744,86.09686095,0.06101519,0.26132921,-8.8477,6.4008
40642,rockr4049,30.6693,1.084,4.583736831,91.54855181,0,0.085101388,-7.6788,8.5382
37132,rockr405,4.2381,2.578,7.2839244,81.92822255,0,0,-64.4003,245.9586
40643,rockr4050,2.9997,1.097,3.480348035,84.00840084,0,1.170117012,-138.9265,207.264
40644,rockr4051,2.4615,1.042,4.606946984,88.11700183,0,0.585009141,-3.7558,6.2901
40645,rockr4052,3.7719,1.263,5.798138869,87.4015748,0,1.026008113,-72.2162,41.0565
40646,rockr4053,0.7434,1.075,1.937046005,65.85956416,0,0,-22.477,13.6829
40647,rockr4054,1047.0798,1.02,5.110097626,86.25631972,0.059221847,0.256140936,-8.8242,6.4715
40648,rockr4055,3.4398,1.029,3.976975406,87.72893773,0,0.680272109,-3.9301,5.1398
40649,rockr4056,16.8867,1.034,5.116452593,82.14038267,0.058626019,0.133240953,-7.5916,9.0255
40650,rockr4057,27.7884,1.216,4.702681695,91.07397331,0,0.093924083,-6.0771,4.0163
40651,rockr4058,3.3633,1.035,3.987155472,90.76799572,0,0.481669789,-181.339,247.3622
40652,rockr4059,8636.0193,1.26,9.967884162,66.33114403,3.747528679,9.97731559,-84.561,100.9861
37133,rockr406,4.4901,1.038,11.12447384,59.55101223,0.962116657,0.581278813,-215.841,731.1476
40653,rockr4060,4.311,1.146,3.465553236,94.94780793,0,0.12526096,-69.9019,191.828
40654,rockr4061,11.9844,1.217,4.813757885,86.26464404,0,0,-128.6708,116.1748
40656,rockr4063,168.6024,1.124,5.096724602,86.36247171,0.009074604,2.034312679,-103.965,186.3032
40657,rockr4064,45.5823,1.005,6.442632338,87.49777874,0.043437913,0.724623374,-3.7812,4.761
40658,rockr4065,4.8096,1.075,67.70209581,31.64296407,0,0,-1.8095,3.8546
40659,rockr4066,2.016,1.092,31.5625,68.21428571,0,0,-0.5897,4.7724
40660,rockr4067,166.8177,2.08,5.048205316,86.84294293,0.008632178,1.846206967,-103.1262,188.0652
40661,rockr4068,16.3521,1.066,5.900159613,93.20270791,0,0,-4.4524,3.5472
40662,rockr4069,4.5342,1.154,5.87534736,92.61611751,0,0,-4.6292,2.8382
37134,rockr407,1.6254,1.179,5.204872647,90.3654485,0,1.328903654,-135.9252,173.3758
40663,rockr4070,26.1972,1.128,3.789336265,92.20489213,0,0,-48.0499,88.7333
40664,rockr4071,12.5307,1.203,4.826546003,92.47288659,0,0,-4.2057,3.6135
40665,rockr4072,515.1924,1.1,9.549888546,78.12471613,2.015771195,0.422579991,-70.4487,101.1602
40666,rockr4073,1.2402,1.115,7.692307692,80.47895501,0,0,-2.5239,6.75
40667,rockr4074,3.753,1.214,7.625899281,88.41726619,0,0.119904077,-2.6695,4.3345
40668,rockr4075,519.0894,1.04,9.505588055,78.05019713,2.002891987,0.421661471,-71.4289,101.5261
40669,rockr4076,1048.0707,1.02,5.107928311,86.24217813,0.059165856,0.257530336,-8.8381,6.5019
40670,rockr4077,292.6881,1.614,11.48276954,70.86058504,3.471306145,0.721997239,-83.1278,111.0676
40671,rockr4078,3.0852,1.183,4.317386231,58.69311552,0,0.2042007,-6.4679,3.9305
40672,rockr4079,1.6686,1.049,5.501618123,78.04746494,0,0,-7.9229,5.008
37135,rockr408,1.7874,1.206,7.301107754,66.3141994,0.050352467,7.653575025,-52.361,144.5984
40673,rockr4080,488.0727,1.295,9.868099568,77.4655497,2.125748889,0.446060597,-71.1326,101.8501
40674,rockr4081,6.7086,1.114,4.977193453,94.63375369,0,0,-4.1113,2.6392
40675,rockr4082,521.9037,1.227,9.506926278,77.91316674,1.99502322,0.423526409,-72.618,101.6179
40676,rockr4083,5.6097,1.354,25.86234558,61.27065618,0.449221884,3.513556875,-42.8344,61.5846
40677,rockr4084,8807.5854,1.123,9.872835295,66.71447546,3.676031345,9.824798293,-84.9298,102.646
40678,rockr4085,530.2134,1.033,9.536499832,77.90353846,1.968679026,0.418076948,-73.8483,103.3342
40679,rockr4086,3.2643,1.398,5.596912049,89.74358974,0,0,-79.3661,158.0202
40680,rockr4087,21.0555,1.184,5.078008121,78.27313529,0.047018594,0.910450951,-8.2371,9.2831
40681,rockr4088,98.991,1.583,4.436766979,78.70442768,0.004545868,0.510046368,-13.549,12.1265
40682,rockr4089,180.522,1.113,7.585502044,87.74852927,0.075780237,0.012463855,-49.4165,83.2145
37136,rockr409,24.2442,1.265,4.547479397,63.94684089,2.505753954,6.778528473,-19.9802,77.3209
40683,rockr4090,474.6636,1.316,9.98001532,77.32952348,2.172148865,0.452025392,-70.5241,100.776
40684,rockr4091,5.1768,1.125,4.902642559,94.88873435,0,0,-2.9704,4.9733
40685,rockr4092,17.5428,1.279,4.627539503,85.06566797,0,0.235994254,-4.9179,9.5993
40686,rockr4093,44.4762,1.377,8.152899753,82.70872961,0.022259096,0.520053422,-64.2891,99.8815
40687,rockr4094,8814.4677,1.046,9.882964345,66.70680068,3.674192374,9.821405324,-84.8995,102.6231
40688,rockr4095,4.6197,1.138,2.941749464,79.73894409,0,1.811805961,10.2698,11.2837
40689,rockr4096,1.1826,1.049,1.293759513,90.1065449,0,0,-0.293,17.0229
40690,rockr4097,1.3662,1.043,38.60342556,55.27009223,0,0.329380764,-2.3689,2.0754
40691,rockr4098,2.1456,1.183,3.859060403,80.66275168,0,0.755033557,20.3503,24.8278
40692,rockr4099,9.4905,1.213,4.988146041,89.20815552,0,0.417259365,-10.4374,15.3558
36813,rockr41,4.5225,1.245,2.786069652,93.27363184,0.577114428,2.169154229,-57.5717,72.828
37137,rockr410,1.809,1.003,6.915422886,85.02487562,0,6.368159204,-98.599,47.9864
40693,rockr4100,40.1337,1.002,6.393380127,87.07196197,0.035880071,0.751238984,-4.0929,5.0161
40694,rockr4101,1080.0333,1.557,5.252838037,73.69256115,0.217493294,0.730310815,-11.1237,9.4708
40695,rockr4102,3.9411,1.052,3.219913222,86.27540534,0,0,-0.6922,13.3136
40696,rockr4103,5.292,1.02,7.602040816,86.30952381,0,0.085034014,-2.7641,5.2077
40697,rockr4104,3.429,1.039,32.33595801,62.80839895,0,0.262467192,-3.2756,2.4906
40698,rockr4105,1.4832,1.125,26.45631068,72.20873786,0,0,-3.679,2.0868
40699,rockr4106,3.2769,1.049,5.108486679,86.73441362,0,0,-7.5773,9.0157
40700,rockr4107,11.3157,1.101,5.925395689,93.27924918,0,0,-4.5891,2.8733
40701,rockr4109,1.593,1.039,5.423728814,88.81355932,0,0,-10.6401,18.4417
37138,rockr411,11.0385,1.245,6.514472075,68.38157358,0,9.930697106,-178.4025,318.4241
40702,rockr4110,6.5943,1.082,3.985259997,95.65988809,0,0,-3.4305,3.0333
40703,rockr4111,1.5498,1.472,6.213704994,64.05342625,0,0,-44.1876,16.185
40704,rockr4112,1058.0571,1.034,5.106501341,86.26910589,0.058607423,0.262925318,-8.8688,6.5974
40705,rockr4113,2.601,1.115,11.03806228,83.07958478,0,0,-2.3488,3.9955
40706,rockr4114,8.8479,1.02,17.38378598,77.09286949,0,0.152578578,-3.0108,3.9527
40707,rockr4115,58.7268,1.023,9.394348066,84.12309201,0.148654447,0.029117881,-29.911,52.2145
40708,rockr4116,2.2086,1.042,3.341483293,82.51833741,0,0,-0.0835,13.3038
40709,rockr4117,12.0978,1.099,19.00014879,73.07692308,0.245499182,0,-35.592,65.1503
40710,rockr4118,1.7559,1.039,1.947719118,95.8995387,0,0.051255766,-1.4634,4.5745
40711,rockr4119,2.0133,1.121,4.693786321,90.79123827,0.268216361,0,-8.1261,12.381
40712,rockr4120,2.0727,1.089,4.689535389,75.77073383,0,0,-164.0373,92.2257
40713,rockr4121,1183.617,1,5.124588444,86.17999741,0.054367249,0.285827257,-8.8816,6.8125
40714,rockr4122,12.4263,1.19,7.054392699,84.46440211,0,0.14485406,-4.6141,15.8226
40715,rockr4123,24.5673,1.011,8.151078873,85.52221856,0.0586145,0.549510935,-4.7348,5.58
40716,rockr4124,1.8405,1.116,2.93398533,87.72616137,0.782396088,0.342298289,-2.9462,6.4384
40717,rockr4125,1356.813,1.199,7.402840332,74.9173836,0.199990714,2.386157857,-42.1401,50.9091
40718,rockr4126,116.0271,1.042,4.629263336,86.66837316,0.017064979,0.812913535,-2.8964,4.6841
40719,rockr4127,38.9133,1.017,4.496149132,76.94104586,0.013877003,0.289104239,-9.8022,11.9389
40720,rockr4128,3.6162,1.501,8.586361374,72.5236436,0.174216028,0.796416127,-35.0264,24.4536
40721,rockr4129,4.797,1.097,3.527204503,80.30018762,0,1.557223265,2.6644,10.4407
37140,rockr413,5.0949,1.29,9.06200318,74.68645116,0.24730613,6.217982689,-89.8279,154.1426
40722,rockr4130,1.971,1.08,8.082191781,68.76712329,0,0.0456621,-6.6863,5.3595
40723,rockr4131,1.4742,1.231,2.808302808,67.21611722,0,0,-223.4609,98.1835
40724,rockr4132,1.8009,1.056,3.5982009,80.25987006,0,0,2.1019,11.7388
40725,rockr4133,8.109,1.575,11.15427303,77.82463929,0.321864595,0,-144.8039,179.1366
40726,rockr4134,1.0692,1.073,0.925925926,77.27272727,0.420875421,0.757575758,-18.5724,45.7488
40727,rockr4135,1085.2776,1.448,5.24263101,73.74770289,0.217354528,0.740133216,-11.0918,9.4939
40728,rockr4136,21.0762,1.044,8.510547442,85.78443932,0,0.328806901,-5.1465,5.5843
40729,rockr4137,8.0388,1.096,11.8450515,85.25526198,0,0.13434841,-4.3679,5.4069
40730,rockr4138,122.517,1.179,4.655109087,78.26856681,0.011753471,0.752222141,-12.9194,11.8209
40731,rockr4139,42.6492,1.126,4.895754199,76.51304128,0.027433105,0.348189415,-11.9196,13.2546
37141,rockr414,20.9997,1.132,4.114344491,79.23113187,0.634294776,7.594394206,-83.4885,173.0968
40732,rockr4140,5.8284,1.079,3.736874614,88.24891909,0.154416306,0.24706609,-3.8005,8.0855
40733,rockr4141,3.3201,1.12,6.695581458,87.5847113,0,0.162645703,-5.3117,7.3042
40734,rockr4142,15.7932,1.011,5.3453385,77.58718942,0,0.803510372,-169.0341,259.1472
40735,rockr4143,3.8466,1.145,5.124005615,74.05240992,0,0.304164717,-7.3404,10.7978
40736,rockr4144,1187.0136,1.102,5.126605121,86.18246665,0.054666602,0.290695911,-8.9398,6.822
40737,rockr4145,2.8584,1.074,5.132241814,75.97607053,0,5.226700252,1.3457,7.5353
40738,rockr4146,7.5249,1.081,3.815333094,79.61966272,0,1.459155603,2.036,9.8671
40739,rockr4147,14.6025,1.085,57.99691834,40.17257319,0,0.092449923,-1.696,2.8263
40740,rockr4148,3.3867,1.387,4.464522987,72.49534946,0,0,-55.1935,295.7992
40741,rockr4149,1.5075,1.114,7.104477612,90.14925373,0,0,-138.8842,402.6169
37142,rockr415,110.5677,1.88,4.706437775,72.71454503,1.093990379,7.097099786,-68.3163,85.8653
40742,rockr4150,4.1859,1.206,4.687164051,77.63921737,0,0.473016556,-15.7007,24.3309
40743,rockr4151,13.6449,1.056,4.452212915,89.69724952,0.408944001,0.178088517,26.1657,229.2071
40744,rockr4152,540.6354,1.121,9.449048287,78.08345513,1.943213485,0.421171089,-73.883,104.495
40745,rockr4153,18.1962,1.444,4.26352755,88.56464537,0,0.029676526,-111.6565,127.8599
40746,rockr4154,1156.6026,1.203,5.088420171,86.25989601,0.055637087,0.258654096,-8.8177,6.5991
40747,rockr4155,13.1445,1.101,4.101335159,91.53714481,0,1.020198562,-2.8158,4.1029
40748,rockr4156,14.1417,1.009,5.504995863,77.0826704,0,0.343664482,-170.9961,277.7943
40749,rockr4157,1.3923,1.1,4.395604396,87.45959922,0,0,-123.4602,246.9357
40750,rockr4158,5.9769,1.056,7.257943081,92.12468002,0,0,-4.5924,1.7334
40751,rockr4159,5.6655,1,3.240667196,84.89277204,0,3.860206513,-118.8923,144.6481
37143,rockr416,2.6514,1.115,11.81262729,72.57298031,0,0.441276307,-192.9905,23.0559
40752,rockr4160,5.0184,1.008,5.308464849,78.1384505,0,0,-86.3872,340.7343
40753,rockr4161,165.2121,1.001,4.726288208,77.80398651,0.015797874,0.652070883,-12.657,12.1858
40754,rockr4162,1.863,1.118,6.231884058,84.10628019,0,0.096618357,-9.801,9.0187
40755,rockr4163,1190.9736,1.039,5.126108589,86.14324449,0.054484835,0.292071965,-8.9349,6.8332
40756,rockr4164,3.1311,1.173,6.179936763,93.47513653,0,0,-3.8195,5.8713
40757,rockr4165,12.2481,1.121,5.753545448,86.6852818,0,0.477625101,-5.6858,5.8931
40758,rockr4166,1.773,1.034,14.61928934,62.1319797,0,0.558375635,-31.666,72.9512
40760,rockr4168,28.8675,1.185,5.306313328,89.46531567,0.024941543,0.040530008,-40.5198,46.531
40761,rockr4169,3.2112,1.258,8.856502242,89.51793722,0,0.084080717,-1.9941,3.2883
37144,rockr417,0.7362,1.204,6.479217604,83.7408313,0,6.112469438,-96.1638,51.1916
40762,rockr4170,4.896,1.072,4.669117647,89.04411765,0,1.158088235,-4.9101,6.4584
40763,rockr4171,1.5201,1.218,4.914150385,74.7187685,0,0,-100.1196,325.8318
40764,rockr4172,18.5778,1.019,3.909504893,90.13661467,0.833252592,0.130801279,14.8498,227.1275
40765,rockr4173,26.4573,1.026,4.663741198,85.68221247,0.836820084,0.108854645,-17.152,153.8941
40766,rockr4174,2.8854,1.354,7.704304429,89.70679975,0,0,-0.3893,5.5435
40767,rockr4175,1.4364,1.065,6.328320802,93.6716792,0,0,-3.0218,4.8969
40768,rockr4176,1.9431,1.089,3.890690134,95.64613247,0,0,-4.1135,3.7299
40769,rockr4177,1.3824,1.033,4.036458333,95.96354167,0,0,-2.9328,6.4774
40770,rockr4178,1086.6231,1.3,5.237050455,73.74906718,0.217499518,0.748741675,-11.0964,9.5664
40771,rockr4179,6.966,1.171,5.478036176,88.32041344,0,0.361757106,-5.5221,10.2765
37145,rockr418,29.4993,1.245,5.665558166,62.97098575,3.200414925,7.053726699,-22.6048,88.3029
40772,rockr4180,8.5617,1.027,3.016924209,76.32713129,0,2.606958898,10.8371,14.8595
40773,rockr4181,10.6686,1.104,4.268601316,78.17614307,0,3.045385524,1.7393,8.6979
40774,rockr4182,167.2587,1.028,4.832573732,77.61605226,0.018295012,0.670458398,-12.7927,13.5352
40775,rockr4183,1474.5087,1.18,7.199835443,75.81147537,0.186346815,2.282550113,-39.0075,46.778
40776,rockr4184,3.5451,1.048,9.926377253,89.59126682,0,0,-21.9911,54
40777,rockr4185,2.1123,1.173,6.518960375,82.36046016,0.468683426,0.255645505,-9.6395,132.3563
40778,rockr4186,24.336,1.148,4.467455621,79.75221893,0,2.071005917,-139.025,220.5911
40779,rockr4187,2.6901,1.058,7.728337237,91.43526263,0,0,-2.826,5.0175
40780,rockr4188,5.9157,1.134,6.07028754,78.54860794,0,0.136923779,-143.9814,341.8269
40781,rockr4189,2.772,1.111,10,89.22077922,0,0,-0.6312,5.2374
37146,rockr419,4.2804,1.685,8.431455004,73.69638352,0,7.148864592,-109.4304,132.0076
40782,rockr4190,70.956,1.152,8.915525114,75.35895485,0.032978184,1.860730594,-67.8886,132.0468
40783,rockr4191,1061.4915,1.456,5.108802096,86.23900427,0.058417802,0.265635665,-8.9596,6.6623
40784,rockr4192,1.098,1.09,3.360655738,96.39344262,0,0,-2.9811,2.7891
40785,rockr4193,3.2544,1.124,3.125,60.42588496,0,2.101769912,-12.9245,25.0793
40786,rockr4194,559.6416,1.24,9.289927697,78.38230753,1.880918073,0.409118979,-75.2015,105.6201
40787,rockr4195,1137.9618,1.307,5.09529406,86.27888915,0.056548471,0.254903108,-8.8481,6.5559
40788,rockr4196,12.2418,1.159,5.807969416,75.05513895,0,0.345537421,-182.3447,287.6509
40789,rockr4197,2.8431,1.084,7.090851535,67.55302311,0,0.696422919,-253.6024,261.0912
40790,rockr4198,11.6397,1.02,6.263048017,71.76215882,2.536147839,1.283538236,-22.2842,18.5484
40791,rockr4199,2446.2522,1.819,5.146873246,80.83602337,0.127480723,0.522137497,-10.1804,8.3549
36814,rockr42,32.4603,1.196,3.562813652,87.52322067,0.11644994,4.524911969,-50.6379,73.476
37147,rockr420,4.1535,1.151,14.58288191,63.33694475,0.931744312,11.39761647,-124.1883,26.3804
40792,rockr4200,2.3481,1.326,6.515906478,81.37217325,0,2.836335761,-3.1284,3.6133
40793,rockr4201,4.8987,1.086,3.894910895,80.65405107,0.110233327,0.183722212,-2.2567,10.7032
40794,rockr4202,10.0719,1.115,5.459744437,87.07890269,0.089357519,0.232329551,-4.1493,7.6837
40795,rockr4203,7.2909,1.254,7.715096902,88.14961116,0,0,-86.6871,178.5192
40797,rockr4205,1194.0885,1.195,5.124871398,86.14698157,0.054342706,0.297565884,-8.9359,6.8501
40798,rockr4206,3.114,1.095,1.445086705,86.30057803,0.780346821,2.341040462,-6.6942,25.3905
40799,rockr4207,1196.8146,1.773,5.125229923,86.11634584,0.054218924,0.300196873,-8.929,6.8565
40800,rockr4208,1357.8966,2.261,5.06583491,86.50990804,0.055608063,0.334576285,-9.4248,7.3198
40801,rockr4209,120.5469,1.351,6.761932493,89.57302096,0.040316259,0.003732987,-58.1421,92.0581
37148,rockr421,1182.6045,1.212,6.588711611,69.33824453,2.363156913,14.76227259,-83.4192,114.3675
40802,rockr4210,2.0799,1.183,4.543487668,72.78234531,0,0.908697534,-4.9814,12.2821
40803,rockr4211,9.0783,1.046,6.265490235,77.25785665,0,0.882323783,-11.1752,14.0122
40804,rockr4212,8.7975,1.281,12.46035806,57.11508951,0.163682864,0,-174.3146,161.0362
40805,rockr4213,2451.9285,1.252,5.150411197,80.81644714,0.127883011,0.526691541,-10.2365,8.3922
40806,rockr4214,5.211,1.052,3.730569948,88.65284974,0,1.208981002,-119.3292,194.9308
40807,rockr4215,6.912,1.076,5.078125,77.86458333,0,0.260416667,-91.5553,317.4155
40808,rockr4216,3.2175,1.086,4.41958042,76.05594406,0,1.622377622,-175.6319,123.316
40809,rockr4217,15.1749,1.758,4.970049226,84.57386869,0.094893541,0.338058241,-3.7485,8.9357
40810,rockr4218,13.6314,1.065,14.04331177,80.37765747,0,0.151855275,-3.2824,3.8514
40811,rockr4219,12.2652,1.111,4.446727326,82.58732022,0,0.755796889,-102.7964,287.5778
37149,rockr422,1.9926,1.023,5.916892502,84.50767841,0,0.81300813,-72.6387,277.6062
40812,rockr4220,1.9818,1.062,4.768392371,93.55131698,0,0,-4.5686,5.9862
40813,rockr4221,1.8837,1.049,8.361204013,90.53989489,0,0,-2.9055,5.0773
40814,rockr4222,2.2914,1.079,4.241948154,66.41791045,0,1.924587588,-8.9018,7.237
40815,rockr4223,73.4382,1.629,4.854285644,87.15287139,0.031863526,0.031863526,-5.401,4.9956
40816,rockr4224,1.1709,1.203,2.920830131,87.39431207,0,0.845503459,-149.651,154.7921
40817,rockr4225,2.7378,1.115,3.846153846,91.9460881,0,0,-2.3876,4.0943
40818,rockr4226,1.6299,1.427,12.58972943,79.56929873,0.552181115,0,-226.6356,156.8441
40819,rockr4227,2.9457,1.07,7.118851207,89.48976474,0,0.152765047,-3.799,4.8046
40820,rockr4228,15.6348,1.034,12.84826157,82.07460281,0,0.132396961,-3.4356,4.171
40821,rockr4229,186.0453,1.985,5.108917022,77.06332812,0.181891185,0.774488794,-14.7658,14.5764
37150,rockr423,1.7685,1.065,21.83206107,56.84478372,0,10.12722646,-91.9511,105.8184
40822,rockr4230,4.9824,1.644,13.0599711,75.6683526,0.343208092,0,-112.5658,224.674
40823,rockr4231,5.2038,1.207,6.624005534,84.29609132,0,0.570736769,-3.4426,3.2811
40824,rockr4232,110.1384,1.528,6.471040073,90.46545074,0.044126299,0.000817154,-55.1632,91.1236
40825,rockr4233,1222.0308,1.193,5.132006493,86.00645745,0.055162276,0.329058809,-8.9173,6.9392
40826,rockr4234,573.8418,1.067,9.36712871,77.90706428,1.847233854,0.403386439,-77.2754,107.0773
40827,rockr4235,3.357,1.14,7.801608579,87.66756032,0,0,-5.0086,5.2012
40828,rockr4236,1349.5752,2.369,5.04952225,86.54336565,0.054150373,0.325035611,-9.3365,7.1874
40829,rockr4237,3.5037,1.13,9.658361161,89.57102492,0,0,-4.4354,2.4985
40830,rockr4238,2639.2149,1.256,5.148815278,80.54971575,0.131630054,0.546878543,-10.5647,8.7991
40831,rockr4239,0.9729,1.223,3.145235893,93.15448659,0.46253469,1.295097132,-11.7123,67.4588
37151,rockr424,28.6686,1.274,8.378853519,84.48232561,0.078483079,1.547686319,-112.09,88.1879
40832,rockr4240,1353.447,1.43,5.072315355,86.51576308,0.053995465,0.32842808,-9.3944,7.2827
40833,rockr4241,1164.3912,1.674,5.091639305,86.23617217,0.055264932,0.27423773,-8.9413,6.7036
40834,rockr4242,45.4194,1.403,4.240478738,89.25415131,0.041612175,0.013870725,-4.6835,4.635
40835,rockr4243,1171.0935,1.26,5.104536914,86.19705429,0.054948644,0.287346826,-8.928,6.7177
40836,rockr4244,1.1637,1.19,4.098994586,87.31631864,0,5.491105955,-12.1701,-14.9309
40837,rockr4245,2.7801,1.132,1.942376174,81.77403691,0,0.194237617,1.5523,18.3052
40838,rockr4246,6.075,1.228,5.17037037,88.1037037,0,0.103703704,-4.8394,6.2871
40839,rockr4247,1480.9995,1.952,7.199030114,75.74259141,0.18553011,2.383451176,-38.8792,46.5652
40840,rockr4248,1.6515,1.023,1.144414169,90.68119891,0,0,-3.3804,9.3821
40841,rockr4249,21.9762,1.515,4.099434843,90.67081661,0.020476698,0.053239414,-31.4377,31.6647
37152,rockr425,1.2816,1.132,3.581460674,73.10393258,0,1.896067416,-234.5274,30.6891
40842,rockr4250,3.3147,1.15,8.389899538,82.92153136,0,0.190062449,-7.9297,28.0755
